역이름,역이력적용시작일자,역이력적용종료일자,화차배정우선순위,구내유효장,구내선로길이,지선유효장,지선선로거리,전용선유효장,전용선선로거리,총선수,유효장총계거리,선로전체거리,분기역여부,입환시작여부,원본사진명,사진설명,최초등록일시,최종변경일시
원주,2012-11-01,2017-12-04,13,290,4109,10,164,103,1462,20,403,5735,N,Y,원주 1.jpg,,2012-08-29 09:23,2017-12-04 14:12
원주,2017-12-05,2020-09-20,13,290,4109,10,164,103,1462,20,403,5735,N,Y,원주 1.jpg,,2017-12-04 14:12,2020-09-11 15:22
원주,2020-09-21,2021-01-04,13,290,4109,10,164,103,1462,20,403,5735,N,Y,원주 1.jpg,,2020-09-11 15:25,2020-12-18 14:44
원주,2021-01-05,,13,290,4109,10,164,103,1462,20,403,5735,N,Y,원주 1.jpg,,2020-12-18 14:44,2020-12-18 14:44
유교,,2005-12-15,28,140,1966,,,,,2,140,1966,N,N,,,1967-07-01 00:00,2005-12-06 16:32
유교,2005-12-16,2006-06-30,28,140,1966,,,,,2,140,1966,N,N,,,2005-12-06 16:32,2006-06-27 17:07
유교,2006-07-01,2009-01-09,28,140,1966,,,,,2,140,1966,N,N,,,2006-06-27 17:07,2009-01-09 17:02
유교,2009-01-10,2010-03-15,28,140,1966,,,,,2,140,1966,N,N,,,2009-01-09 17:02,2010-03-15 14:59
유교,2010-03-16,2012-09-24,28,140,1966,,,,,2,140,1966,N,N,,,2010-03-15 14:59,2012-08-17 10:54
유교,2012-09-25,2012-10-31,28,140,1966,,,,,2,140,1966,N,N,,,2012-08-17 10:54,2012-08-29 09:24
유교,2012-11-01,2020-09-20,28,140,1966,,,,,2,140,1966,N,N,,,2012-08-29 09:24,2020-09-11 15:46
유교,2020-09-21,,28,140,1966,,,,,2,140,1966,N,N,,,2020-09-11 15:48,2020-09-11 15:48
반곡,,2005-12-15,14,124,1747,,,,,4,124,1747,N,N,반곡 1.jpg,,1941-07-01 00:00,2005-12-06 16:34
반곡,2005-12-16,2006-06-30,14,124,1747,,,,,4,124,1747,N,N,반곡 1.jpg,,2005-12-06 16:34,2006-06-26 16:59
반곡,2006-07-01,2009-01-09,14,124,1747,,,,,4,124,1747,N,N,반곡 1.jpg,,2006-06-26 16:59,2009-01-09 17:02
반곡,2009-01-10,2010-03-15,14,124,1747,,,,,4,124,1747,N,N,반곡 1.jpg,,2009-01-09 17:02,2010-03-15 14:59
반곡,2010-03-16,2012-03-21,14,124,1747,,,,,4,124,1747,N,N,반곡 1.jpg,,2010-03-15 14:59,2012-03-21 10:26
반곡,2012-03-22,2012-09-24,14,124,1747,,,,,4,124,1747,N,N,반곡 1.jpg,,2012-03-21 10:26,2012-08-17 10:55
반곡,2012-09-25,2012-10-31,14,124,1747,,,,,4,124,1747,N,N,반곡 1.jpg,,2012-08-17 10:55,2012-08-29 09:25
반곡,2012-11-01,2020-09-20,14,124,1747,,,,,4,124,1747,N,N,반곡 1.jpg,,2012-08-29 09:25,2020-09-11 15:46
반곡,2020-09-21,,14,124,1747,,,,,4,124,1747,N,N,반곡 1.jpg,,2020-09-11 15:48,2020-09-11 15:48
금교,,2005-12-15,29,119,1670,,,,,2,119,1670,N,N,,,1968-07-19 00:00,2005-12-06 16:35
금교,2005-12-16,2006-06-30,29,119,1670,,,,,2,119,1670,N,N,,,2005-12-06 16:35,2006-06-27 17:42
금교,2006-07-01,2009-01-09,29,119,1670,,,,,2,119,1670,N,N,,,2006-06-27 17:42,2009-01-09 17:02
금교,2009-01-10,2010-03-15,29,119,1670,,,,,2,119,1670,N,N,,,2009-01-09 17:02,2010-03-15 15:00
금교,2010-03-16,2012-09-24,29,119,1670,,,,,2,119,1670,N,N,,,2010-03-15 15:00,2012-08-17 10:55
금교,2012-09-25,2012-10-31,29,119,1670,,,,,2,119,1670,N,N,,,2012-08-17 10:55,2012-08-29 09:25
금교,2012-11-01,2020-09-20,29,119,1670,,,,,2,119,1670,N,N,,,2012-08-29 09:25,2020-09-11 15:46
금교,2020-09-21,,29,119,1670,,,,,2,119,1670,N,N,,,2020-09-11 15:48,2020-09-11 15:48
치악,,2005-12-15,30,88,1250,0,0,0,0,2,88,1250,N,N,,,1956-07-11 00:00,2005-12-06 16:35
치악,2005-12-16,2006-06-30,30,88,1250,0,0,0,0,2,88,1250,N,N,,,2005-12-06 16:35,2006-06-26 17:00
치악,2006-07-01,2006-07-03,30,88,1250,0,0,0,0,2,88,1250,N,N,,,2006-06-26 17:00,2006-07-03 12:25
치악,2006-07-04,2009-01-09,30,88,1250,0,0,0,0,2,88,1250,N,N,,,2006-07-03 12:25,2009-01-09 17:02
치악,2009-01-10,2010-03-15,30,88,1250,0,0,0,0,2,88,1250,N,N,,,2009-01-09 17:02,2010-03-15 15:00
치악,2010-03-16,2012-09-24,30,88,1250,0,0,0,0,2,88,1250,N,N,,,2010-03-15 15:00,2012-08-17 10:56
치악,2012-09-25,2012-10-31,30,88,1250,0,0,0,0,2,88,1250,N,N,,,2012-08-17 10:56,2012-08-29 09:26
치악,2012-11-01,2013-09-04,30,88,1250,0,0,0,0,2,88,1250,N,N,,,2012-08-29 09:26,2013-09-04 13:57
치악,2013-09-05,2020-09-20,30,88,1250,0,0,0,0,2,88,1250,N,N,,,2013-09-04 13:57,2020-09-11 15:46
치악,2020-09-21,,30,88,1250,0,0,0,0,2,88,1250,N,N,,,2020-09-11 15:48,2020-09-11 15:48
창교,,2005-12-15,31,141,1975,,,,,2,141,1975,N,N,,,1968-07-16 00:00,2005-12-06 16:36
창교,2005-12-16,2006-06-30,31,141,1975,,,,,2,141,1975,N,N,,,2005-12-06 16:36,2006-06-27 17:12
창교,2006-07-01,2009-01-09,31,141,1975,,,,,2,141,1975,N,N,,,2006-06-27 17:12,2009-01-09 17:03
창교,2009-01-10,2010-03-15,31,141,1975,,,,,2,141,1975,N,N,,,2009-01-09 17:03,2010-03-15 15:03
창교,2010-03-16,2012-09-24,31,141,1975,,,,,2,141,1975,N,N,,,2010-03-15 15:03,2012-08-17 10:56
창교,2012-09-25,2012-10-31,31,141,1975,,,,,2,141,1975,N,N,,,2012-08-17 10:56,2012-08-29 09:27
창교,2012-11-01,2020-09-20,31,141,1975,,,,,2,141,1975,N,N,,,2012-08-29 09:27,2020-09-11 15:46
창교,2020-09-21,,31,141,1975,,,,,2,141,1975,N,N,,,2020-09-11 15:48,2020-09-11 15:48
신림,,2004-08-31,15,168,2354,0,0,0,0,5,168,2354,N,Y,신림 1.jpg,,1941-07-01 00:00,2004-08-27 17:14
신림,2004-09-01,2005-12-15,15,168,2354,0,0,0,0,5,168,2354,N,Y,신림 1.jpg,,2004-08-27 17:14,2005-12-06 16:36
신림,2005-12-16,2006-06-30,15,168,2354,0,0,0,0,5,168,2354,N,Y,신림 1.jpg,,2005-12-06 16:36,2006-06-26 17:00
신림,2006-07-01,2009-01-09,15,167,2367,0,0,0,0,5,167,2367,N,Y,신림 1.jpg,,2006-06-26 17:00,2009-01-09 17:03
신림,2009-01-10,2010-03-15,15,167,2367,0,0,0,0,5,167,2367,N,Y,신림 1.jpg,,2009-01-09 17:03,2010-03-15 15:04
신림,2010-03-16,2012-09-24,15,167,2367,0,0,0,0,5,167,2367,N,Y,신림 1.jpg,,2010-03-15 15:04,2012-08-17 10:56
신림,2012-09-25,2012-10-31,15,167,2367,0,0,0,0,5,167,2367,N,Y,신림 1.jpg,,2012-08-17 10:56,2012-08-29 09:28
신림,2012-11-01,2020-09-20,15,167,2367,0,0,0,0,5,167,2367,N,Y,신림 1.jpg,,2012-08-29 09:28,2020-09-11 15:46
신림,2020-09-21,,15,167,2367,0,0,0,0,5,167,2367,N,Y,신림 1.jpg,,2020-09-11 15:48,2020-09-11 15:48
연교,,2005-12-15,32,136,1916,,,,,2,136,1916,N,N,,,1968-07-16 00:00,2005-12-06 16:38
연교,2005-12-16,2006-06-30,32,136,1916,,,,,2,136,1916,N,N,,,2005-12-06 16:38,2006-06-27 17:12
연교,2006-07-01,2009-01-09,32,136,1916,,,,,2,136,1916,N,N,,,2006-06-27 17:12,2009-01-09 17:03
연교,2009-01-10,2010-03-15,32,136,1916,,,,,2,136,1916,N,N,,,2009-01-09 17:03,2010-03-15 15:05
연교,2010-03-16,2012-09-24,32,136,1916,,,,,2,136,1916,N,N,,,2010-03-15 15:05,2012-08-17 10:57
연교,2012-09-25,2012-10-31,32,136,1916,,,,,2,136,1916,N,N,,,2012-08-17 10:57,2012-08-29 09:28
연교,2012-11-01,2020-09-20,32,136,1916,,,,,2,136,1916,N,N,,,2012-08-29 09:28,2020-09-11 15:46
연교,2020-09-21,,32,136,1916,,,,,2,136,1916,N,N,,,2020-09-11 15:48,2020-09-11 15:48
구학,,2005-12-15,16,143,2010,,,,,4,143,2010,N,N,,,1941-04-01 00:00,2005-12-06 16:39
구학,2005-12-16,2006-06-30,16,143,2010,,,,,4,143,2010,N,N,,,2005-12-06 16:39,2006-06-26 17:01
구학,2006-07-01,2009-01-09,16,143,2010,,,,,4,143,2010,N,N,,,2006-06-26 17:01,2009-01-09 17:03
구학,2009-01-10,2010-03-15,16,143,2010,,,,,4,143,2010,N,N,,,2009-01-09 17:03,2010-03-15 15:05
구학,2010-03-16,2012-04-10,16,143,2010,,,,,4,143,2010,N,N,,,2010-03-15 15:05,2012-04-10 17:32
구학,2012-04-11,2012-09-24,16,143,2010,,,,,4,143,2010,N,N,,,2012-04-10 17:32,2012-08-17 10:57
구학,2012-09-25,2012-10-31,16,143,2010,,,,,4,143,2010,N,N,,,2012-08-17 10:57,2012-08-29 09:29
구학,2012-11-01,2020-09-20,16,143,2010,,,,,4,143,2010,N,N,,,2012-08-29 09:29,2020-09-11 15:46
구학,2020-09-21,,16,143,2010,,,,,4,143,2010,N,N,,,2020-09-11 15:48,2020-09-11 15:48
봉양,,2005-09-29,7,310,4403,0,0,0,0,9,310,4403,Y,N,,,1941-07-01 00:00,2005-09-29 15:08
봉양,2005-09-30,2005-12-15,7,310,4403,0,0,0,0,9,310,4403,Y,N,,,2005-09-29 15:08,2005-12-06 16:40
봉양,2005-12-16,2006-06-30,7,310,4403,0,0,0,0,9,310,4403,Y,N,,,2005-12-06 16:40,2006-06-27 09:46
봉양,2006-07-01,2009-01-09,7,310,4403,0,0,0,0,9,310,4403,Y,N,,,2006-06-27 09:46,2009-01-09 17:03
봉양,2009-01-10,2010-03-15,7,310,4403,0,0,0,0,9,310,4403,Y,N,,,2009-01-09 17:03,2010-03-15 15:05
봉양,2010-03-16,2012-09-24,7,310,4403,0,0,0,0,9,310,4403,Y,N,,,2010-03-15 15:05,2012-08-17 10:57
봉양,2012-09-25,2012-10-31,7,310,4403,0,0,0,0,9,310,4403,Y,N,,,2012-08-17 10:57,2012-08-29 09:30
봉양,2012-11-01,2020-09-20,7,253,3596,0,0,38,544,7,291,4140,Y,N,,,2012-08-29 09:30,2020-09-11 15:46
봉양,2020-09-21,2021-03-17,7,253,3596,0,0,0,0,6,253,3596,Y,N,,,2020-09-11 15:48,2021-03-17 14:21
봉양,2021-03-18,2021-05-25,7,253,3596,0,0,0,0,6,253,3596,Y,N,,,2021-03-17 14:21,2021-05-25 11:09
봉양,2021-05-26,2023-12-25,7,284,4036,0,0,0,0,7,284,4036,Y,N,,,2021-05-25 11:09,2023-12-21 17:00
봉양,2023-12-26,,7,284,4036,0,0,0,0,7,284,4036,Y,N,,,2023-12-21 17:30,2023-12-21 17:30
제천조차장,,2005-12-15,9,2173,30877,0,0,0,0,70,2574,36588,N,Y,제천조차장 1.jpg,,1966-10-14 00:00,2005-12-06 16:41
제천조차장,2005-12-16,2006-06-30,9,2173,30877,0,0,0,0,70,2574,36588,N,Y,제천조차장 1.jpg,,2005-12-06 16:41,2006-06-27 09:46
제천조차장,2006-07-01,2009-01-09,9,2173,30877,0,0,0,0,70,2574,36588,N,Y,제천조차장 1.jpg,,2006-06-27 09:46,2009-01-09 17:04
제천조차장,2009-01-10,2009-09-30,9,2173,30877,0,0,0,0,70,2574,36588,N,Y,제천조차장 1.jpg,,2009-01-09 17:04,2009-09-28 18:45
제천조차장,2009-10-01,2010-03-15,9,2173,30877,0,0,0,0,70,2574,36588,N,Y,제천조차장 1.jpg,,2009-09-28 18:45,2010-03-15 15:05
제천조차장,2010-03-16,2012-09-24,9,2173,30877,0,0,0,0,70,2574,36588,N,Y,제천조차장 1.jpg,,2010-03-15 15:05,2012-08-17 10:58
제천조차장,2012-09-25,2012-10-31,9,2173,30877,0,0,0,0,70,2574,36588,N,Y,제천조차장 1.jpg,,2012-08-17 10:58,2012-08-29 09:30
제천조차장,2012-11-01,2020-09-20,9,2173,30877,0,0,0,0,70,2574,36588,N,Y,제천조차장 1.jpg,,2012-08-29 09:30,2020-09-11 15:46
제천조차장,2020-09-21,2023-12-25,9,2153,30518,0,0,0,0,70,2519,35741,N,Y,제천조차장 1.jpg,,2020-09-11 15:48,2023-12-21 17:00
제천조차장,2023-12-26,,9,2153,30518,0,0,0,0,70,2519,35741,N,Y,제천조차장 1.jpg,,2023-12-21 17:30,2023-12-21 17:30
제천,,2005-12-15,10,659,9438,0,0,0,0,47,836,11982,Y,Y,제천역 전경1.jpg,,1941-09-01 00:00,2005-12-06 16:41
제천,2005-12-16,2006-06-30,10,659,9438,0,0,0,0,47,836,11982,Y,Y,제천역 전경1.jpg,,2005-12-06 16:41,2006-06-27 09:46
제천,2006-07-01,2009-01-09,10,659,9438,0,0,0,0,47,836,11982,Y,Y,제천역 전경1.jpg,,2006-06-27 09:46,2009-01-09 17:04
제천,2009-01-10,2009-09-30,10,659,9438,0,0,0,0,47,836,11982,Y,Y,제천역 전경1.jpg,,2009-01-09 17:04,2009-09-29 15:13
제천,2009-10-01,2010-03-15,10,659,9438,0,0,0,0,47,836,11982,Y,Y,제천역 전경1.jpg,,2009-09-29 15:13,2010-03-15 15:15
제천,2010-03-16,2010-12-30,10,563,8050,0,0,0,0,38,740,10594,Y,Y,제천역 전경1.jpg,,2010-03-15 15:15,2010-12-30 16:52
제천,2010-12-31,2011-03-30,10,563,8050,0,0,0,0,38,740,10594,Y,Y,제천역 전경1.jpg,,2010-12-30 16:52,2011-03-22 14:12
제천,2011-03-31,2012-09-24,10,563,8050,0,0,0,0,38,740,10594,Y,Y,제천역 전경1.jpg,,2011-03-22 14:12,2012-08-17 10:58
제천,2012-09-25,2012-10-31,10,563,8050,0,0,0,0,38,740,10594,Y,Y,제천역 전경1.jpg,,2012-08-17 10:58,2012-08-29 09:31
제천,2012-11-01,2020-09-20,10,573,8187,0,0,0,0,39,750,10731,Y,Y,제천역 전경1.jpg,,2012-08-29 09:31,2020-09-11 15:46
제천,2020-09-21,2023-12-25,10,560,8002,0,0,0,0,38,737,10546,Y,Y,제천역 전경1.jpg,,2020-09-11 15:48,2023-12-21 17:00
제천,2023-12-26,,10,560,8002,0,0,0,0,38,737,10546,Y,Y,제천역 전경1.jpg,,2023-12-21 17:30,2023-12-21 17:30
고명,,2005-12-15,3,449,6407,,,37,535,18,486,6942,N,Y,고명 1.jpg,,1971-12-01 00:00,2005-12-06 16:42
고명,2005-12-16,2006-06-30,3,449,6407,,,37,535,18,486,6942,N,Y,고명 1.jpg,,2005-12-06 16:42,2006-06-27 09:46
고명,2006-07-01,2009-01-09,3,449,6407,,,37,535,18,486,6942,N,Y,고명 1.jpg,,2006-06-27 09:46,2009-01-09 17:04
고명,2009-01-10,2010-03-15,3,449,6407,,,37,535,18,486,6942,N,Y,고명 1.jpg,,2009-01-09 17:04,2010-03-15 15:15
고명,2010-03-16,2011-03-30,3,449,6407,,,37,535,18,486,6942,N,Y,고명 1.jpg,,2010-03-15 15:15,2011-03-22 10:42
고명,2011-03-31,2012-09-24,3,449,6407,,,37,535,18,486,6942,N,Y,고명 1.jpg,,2011-03-22 10:42,2012-08-17 10:59
고명,2012-09-25,2012-10-31,3,449,6407,,,37,535,18,486,6942,N,Y,고명 1.jpg,,2012-08-17 10:59,2012-08-29 09:36
고명,2012-11-01,2020-09-20,3,449,6407,,,37,535,18,486,6942,N,Y,고명 1.jpg,,2012-08-29 09:36,2020-09-11 15:46
고명,2020-09-21,2023-12-25,3,449,6407,,,37,535,18,486,6942,N,Y,고명 1.jpg,,2020-09-11 15:48,2023-12-21 17:00
고명,2023-12-26,2025-04-11,3,449,6407,,,37,535,18,486,6942,N,Y,고명 1.jpg,,2023-12-21 17:30,2025-04-11 09:06
고명,2025-04-12,,3,449,6407,,,37,535,18,486,6942,N,Y,고명 1.jpg,,2025-04-11 09:06,2025-04-11 09:06
삼곡,,2005-12-15,2,368,5221,0,0,358,5161,38,726,10382,N,Y,삼곡 1.jpg,,1941-04-01 00:00,2005-12-06 16:42
삼곡,2005-12-16,2006-06-30,2,368,5221,0,0,358,5161,38,726,10382,N,Y,삼곡 1.jpg,,2005-12-06 16:42,2006-06-27 09:47
삼곡,2006-07-01,2009-01-09,2,134,1928,0,0,358,5161,33,492,7089,N,Y,삼곡 1.jpg,,2006-06-27 09:47,2009-01-09 17:04
삼곡,2009-01-10,2010-03-15,2,134,1928,0,0,358,5161,33,492,7089,N,Y,삼곡 1.jpg,,2009-01-09 17:04,2010-03-15 15:15
삼곡,2010-03-16,2011-03-30,2,238,3380,0,0,358,5161,34,596,8541,N,Y,삼곡 1.jpg,,2010-03-15 15:15,2011-03-22 10:44
삼곡,2011-03-31,2012-09-24,2,436,6160,0,0,358,5161,38,794,11321,N,Y,삼곡 1.jpg,,2011-03-22 10:44,2012-08-17 10:59
삼곡,2012-09-25,2012-10-31,2,436,6160,0,0,358,5161,38,794,11321,N,Y,삼곡 1.jpg,,2012-08-17 10:59,2012-08-29 09:36
삼곡,2012-11-01,2020-09-20,2,436,6160,0,0,358,5161,38,794,11321,N,Y,삼곡 1.jpg,,2012-08-29 09:36,2020-09-11 15:46
삼곡,2020-09-21,2023-12-25,2,382,5428,0,0,358,5161,38,740,10589,N,Y,삼곡 1.jpg,,2020-09-11 15:48,2023-12-21 17:00
삼곡,2023-12-26,,2,382,5428,0,0,358,5161,38,740,10589,N,Y,삼곡 1.jpg,,2023-12-21 17:30,2023-12-21 17:30
도담,,2005-12-15,1,407,6233,135,1900,996,14074,62,1538,22207,N,Y,도담 1.bmp,,1941-04-01 00:00,2005-12-06 16:43
도담,2005-12-16,2006-06-30,1,407,6233,135,1900,996,14074,62,1538,22207,N,Y,도담 1.bmp,,2005-12-06 16:43,2006-06-27 09:47
도담,2006-07-01,2009-01-09,1,788,11171,135,1900,996,14074,75,1919,27145,N,Y,도담 1.bmp,,2006-06-27 09:47,2009-01-09 17:06
도담,2009-01-10,2009-09-30,1,788,11171,135,1900,996,14074,75,1919,27145,N,Y,도담 1.bmp,,2009-01-09 17:06,2009-09-29 15:15
도담,2009-10-01,2010-03-15,1,788,11171,135,1900,996,14074,75,1919,27145,N,Y,도담 1.bmp,,2009-09-29 15:15,2010-03-15 15:15
도담,2010-03-16,2011-03-30,1,815,11561,135,1900,996,14074,76,1946,27535,N,Y,도담 1.bmp,,2010-03-15 15:15,2011-03-22 10:47
도담,2011-03-31,2012-09-24,1,826,11723,135,1900,996,14074,76,1957,27697,N,Y,도담 1.bmp,,2011-03-22 10:47,2012-08-17 10:59
도담,2012-09-25,2012-10-31,1,826,11723,135,1900,996,14074,76,1957,27697,N,Y,도담 1.bmp,,2012-08-17 10:59,2012-08-29 09:37
도담,2012-11-01,2020-09-20,1,826,11723,135,1900,996,14074,76,1957,27697,N,Y,도담 1.bmp,,2012-08-29 09:37,2020-09-11 15:46
도담,2020-09-21,2023-12-25,1,836,11902,135,1900,1236,17435,76,2207,31237,N,Y,도담 1.bmp,,2020-09-11 15:48,2023-12-21 17:00
도담,2023-12-26,,1,836,11902,135,1900,1236,17435,76,2207,31237,N,Y,도담 1.bmp,,2023-12-21 17:30,2023-12-21 17:30
단양,,2005-12-15,22,214,3034,0,0,0,0,7,214,3034,N,Y,단양 1.jpg,,1985-05-01 00:00,2005-12-06 16:48
단양,2005-12-16,2006-06-30,22,214,3034,0,0,0,0,7,214,3034,N,Y,단양 1.jpg,,2005-12-06 16:48,2006-06-27 09:47
단양,2006-07-01,2008-10-31,22,214,3034,0,0,0,0,7,214,3034,N,Y,단양 1.jpg,,2006-06-27 09:47,2008-10-22 14:18
단양,2008-11-01,2009-01-09,22,214,3034,0,0,0,0,7,214,3034,N,Y,단양 1.jpg,,2008-10-22 14:18,2009-01-09 17:06
단양,2009-01-10,2010-03-15,22,214,3034,0,0,0,0,7,214,3034,N,Y,단양 1.jpg,,2009-01-09 17:06,2010-03-15 15:16
단양,2010-03-16,2011-03-30,22,214,3034,0,0,0,0,7,214,3034,N,Y,단양 1.jpg,,2010-03-15 15:16,2011-03-22 10:53
단양,2011-03-31,2012-09-24,22,214,3034,0,0,0,0,7,214,3034,N,Y,단양 1.jpg,,2011-03-22 10:53,2012-08-17 11:00
단양,2012-09-25,2012-10-31,22,214,3034,0,0,0,0,7,214,3034,N,Y,단양 1.jpg,,2012-08-17 11:00,2012-08-29 09:38
단양,2012-11-01,2020-09-20,22,149,2136,0,0,0,0,5,149,2136,N,Y,단양 1.jpg,,2012-08-29 09:38,2020-09-11 15:46
단양,2020-09-21,2023-12-25,22,159,2260,0,0,0,0,5,159,2260,N,Y,단양 1.jpg,,2020-09-11 15:48,2023-12-21 17:00
단양,2023-12-26,,22,159,2260,0,0,0,0,5,159,2260,N,Y,단양 1.jpg,,2023-12-21 17:30,2023-12-21 17:30
단성,,2004-08-31,8,288,4069,,,,,9,288,4069,N,Y,단성 1.jpg,,1985-07-12 00:00,2004-08-27 17:15
단성,2004-09-01,2005-12-15,8,288,4069,,,,,9,288,4069,N,Y,단성 1.jpg,,2004-08-27 17:15,2005-12-06 16:48
단성,2005-12-16,2006-06-30,8,288,4069,,,,,9,288,4069,N,Y,단성 1.jpg,,2005-12-06 16:48,2006-06-27 09:47
단성,2006-07-01,2009-01-09,8,288,4069,,,,,9,288,4069,N,Y,단성 1.jpg,,2006-06-27 09:47,2009-01-09 17:06
단성,2009-01-10,2010-03-15,8,288,4069,,,,,9,288,4069,N,Y,단성 1.jpg,,2009-01-09 17:06,2010-03-15 15:16
단성,2010-03-16,2011-03-30,8,288,4069,,,,,9,288,4069,N,Y,단성 1.jpg,,2010-03-15 15:16,2011-03-22 10:54
단성,2011-03-31,2012-09-24,8,288,4069,,,,,9,288,4069,N,Y,단성 1.jpg,,2011-03-22 10:54,2012-08-17 11:00
단성,2012-09-25,2012-10-31,8,288,4069,,,,,9,288,4069,N,Y,단성 1.jpg,,2012-08-17 11:00,2012-08-29 09:38
단성,2012-11-01,2013-09-04,8,288,4069,,,,,9,288,4069,N,Y,단성 1.jpg,,2012-08-29 09:38,2013-09-04 13:58
단성,2013-09-05,2020-09-20,8,288,4069,,,,,9,288,4069,N,Y,단성 1.jpg,,2013-09-04 13:58,2020-09-11 15:46
단성,2020-09-21,,8,288,4069,,,,,9,288,4069,N,Y,단성 1.jpg,,2020-09-11 15:48,2020-09-11 15:48
죽령,,2005-12-15,25,94,1345,,,,,3,94,1345,N,N,죽령 1.jpg,,1942-04-01 00:00,2005-12-06 16:49
죽령,2005-12-16,2006-06-30,25,94,1345,,,,,3,94,1345,N,N,죽령 1.jpg,,2005-12-06 16:49,2006-06-27 09:47
죽령,2006-07-01,2008-03-10,25,94,1345,,,,,3,94,1345,N,N,죽령 1.jpg,,2006-06-27 09:47,2008-03-10 14:44
죽령,2008-03-11,2009-01-09,25,94,1345,,,,,3,94,1345,N,N,죽령 1.jpg,,2008-03-10 14:44,2009-01-09 17:06
죽령,2009-01-10,2010-03-15,25,94,1345,,,,,3,94,1345,N,N,죽령 1.jpg,,2009-01-09 17:06,2010-03-15 15:16
죽령,2010-03-16,2011-03-30,25,94,1345,,,,,3,94,1345,N,N,죽령 1.jpg,,2010-03-15 15:16,2011-03-22 10:56
죽령,2011-03-31,2012-09-24,25,94,1345,,,,,3,94,1345,N,N,죽령 1.jpg,,2011-03-22 10:56,2012-08-17 11:00
죽령,2012-09-25,2012-10-31,25,94,1345,,,,,3,94,1345,N,N,죽령 1.jpg,,2012-08-17 11:00,2012-08-29 09:39
죽령,2012-11-01,2020-09-20,25,94,1345,,,,,3,94,1345,N,N,죽령 1.jpg,,2012-08-29 09:39,2020-09-11 15:46
죽령,2020-09-21,,25,94,1345,,,,,3,94,1345,N,N,죽령 1.jpg,,2020-09-11 15:48,2020-09-11 15:48
희방사,,2005-12-15,26,128,1823,,,,,4,128,1823,N,N,희방사 1.jpg,,1951-04-11 00:00,2005-12-06 16:49
희방사,2005-12-16,2006-06-30,26,128,1823,,,,,4,128,1823,N,N,희방사 1.jpg,,2005-12-06 16:49,2006-06-27 09:48
희방사,2006-07-01,2009-01-09,26,128,1823,,,,,4,128,1823,N,N,희방사 1.jpg,,2006-06-27 09:48,2009-01-09 17:07
희방사,2009-01-10,2010-03-15,26,128,1823,,,,,4,128,1823,N,N,희방사 1.jpg,,2009-01-09 17:07,2010-03-15 15:16
희방사,2010-03-16,2011-03-30,26,128,1823,,,,,4,128,1823,N,N,희방사 1.jpg,,2010-03-15 15:16,2011-03-22 11:15
희방사,2011-03-31,2012-09-24,26,128,1823,,,,,4,128,1823,N,N,희방사 1.jpg,,2011-03-22 11:15,2012-08-17 11:01
희방사,2012-09-25,2012-10-31,26,128,1823,,,,,4,128,1823,N,N,희방사 1.jpg,,2012-08-17 11:01,2012-08-29 09:39
희방사,2012-11-01,,26,128,1823,,,,,4,128,1823,N,N,희방사 1.jpg,,2012-08-29 09:39,2012-08-29 09:39
풍기,,2005-09-29,23,227,3215,0,0,0,0,10,227,3215,N,Y,풍기 1.jpg,,1942-04-01 00:00,2005-09-29 15:09
풍기,2005-09-30,2005-12-15,23,227,3215,0,0,0,0,10,227,3215,N,Y,풍기 1.jpg,,2005-09-29 15:09,2005-12-06 16:50
풍기,2005-12-16,2006-06-30,23,227,3215,0,0,0,0,10,227,3215,N,Y,풍기 1.jpg,,2005-12-06 16:50,2006-06-27 09:48
풍기,2006-07-01,2009-01-09,23,227,3215,0,0,0,0,10,227,3215,N,Y,풍기 1.jpg,,2006-06-27 09:48,2009-01-09 17:07
풍기,2009-01-10,2010-03-15,23,227,3215,0,0,0,0,10,227,3215,N,Y,풍기 1.jpg,,2009-01-09 17:07,2010-03-15 15:17
풍기,2010-03-16,2011-03-30,23,227,3215,0,0,0,0,10,227,3215,N,Y,풍기 1.jpg,,2010-03-15 15:17,2011-03-22 11:17
풍기,2011-03-31,2012-09-24,23,224,3143,0,0,0,0,10,224,3143,N,Y,풍기 1.jpg,,2011-03-22 11:17,2012-08-17 11:01
풍기,2012-09-25,2012-10-31,23,224,3143,0,0,0,0,10,224,3143,N,Y,풍기 1.jpg,,2012-08-17 11:01,2012-08-29 09:40
풍기,2012-11-01,,23,101,1449,0,0,0,0,4,101,1449,N,Y,풍기 1.jpg,,2012-08-29 09:40,2012-08-29 09:40
안정,,2005-12-15,36,131,1881,,,,,4,131,1881,N,N,,,1942-04-01 00:00,2005-12-06 16:50
안정,2005-12-16,2006-06-30,36,131,1881,,,,,4,131,1881,N,N,,,2005-12-06 16:50,2006-06-27 17:27
안정,2006-07-01,2009-01-09,36,131,1881,,,,,4,131,1881,N,N,,,2006-06-27 17:27,2009-01-09 17:07
안정,2009-01-10,2010-03-15,36,131,1881,,,,,4,131,1881,N,N,,,2009-01-09 17:07,2010-03-15 15:17
안정,2010-03-16,2011-03-30,36,131,1881,,,,,4,131,1881,N,N,,,2010-03-15 15:17,2011-03-22 11:18
안정,2011-03-31,2012-09-24,36,131,1881,,,,,4,131,1881,N,N,,,2011-03-22 11:18,2012-08-17 11:01
