제요금입력역명,제요금입력일자,제요금일련번호,화차차량번호,지시번호,운송장번호,화통번호,단가기준1일자,단가기준1시각,단가기준2일자,단가기준2시각,화차요금,최초등록일시,최종변경일시
도담,1997-08-23,2,20062,3,49467,34029,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-08-23,3,291241,4,49561,34032,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-08-29,1,949862,1,40305,36501,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-02,1,848585,1,40096,36140,1997-09-02, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-10,1,20307,1,41751,35319,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-10,1,290873,2,41751,35320,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,1,839578,7,42858,38459,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,1,847524,8,42858,38460,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,1,847551,9,42858,38461,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,1,847574,10,42858,38462,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,1,848565,11,42858,38463,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,1,949503,12,42858,38464,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,1,949564,13,42858,38465,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,1,949571,14,42858,38466,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,1,949591,15,42858,38467,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,2,839509,16,42667,38076,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,2,847585,17,42667,38077,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,2,848526,18,42667,38078,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,2,849511,19,42667,38079,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,2,849591,20,42667,38080,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,2,949547,21,42667,38081,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,2,949586,22,42667,38082,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,2,949842,23,42667,38083,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,2,949862,24,42667,38084,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-12,2,949869,25,42667,38085,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-29,1,293350,1,44979,39240,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-09-29,2,293281,2,44979,39239,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-10-11,1,293257,1,46827,34019,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-11-21,1,847569,1,43730,38664,1997-11-21, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-11-21,2,839593,2,43729,38656,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-11-21,3,490415,3,43730,38662,1997-11-21, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-11-21,3,848553,4,43730,38666,1997-11-21, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-11-21,3,849531,5,43730,38667,1997-11-21, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-11-21,4,490166,6,43650,38674,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-11-21,4,839522,7,43650,38676,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-11-21,4,849595,8,43650,38682,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-11-24,1,293446,1,44606,36012,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-12-29,1,847564,11,49556,34961,1997-12-29, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1997-12-29,2,490078,12,49989,36394,1997-12-29, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1998-02-06,1,849552,1,45706,38035,1998-02-06, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1998-02-06,2,949837,2,45701,38033,1998-02-06, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1998-02-12,1,293208,21,46820,34930,1998-02-12, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1998-02-12,1,293457,22,46820,34931,1998-02-12, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1998-05-05,1,20297,3,47476,35160,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도담,1998-05-05,1,292021,4,47476,35161,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
영주,1996-08-20,1,590029,1,45250,59359,1996-08-20, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
영주,1996-08-20,1,590053,2,45250,59360,1996-08-20, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
영주,1996-08-20,1,590063,3,45250,59361,1996-08-20, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
영주,1996-08-20,1,590256,4,45250,59362,1996-08-20, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
영주,1996-08-20,1,590262,5,45250,59363,1996-08-20, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
영주,1996-08-20,1,590293,6,45250,59364,1996-08-20, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
영주,1996-08-20,2,590299,7,47589,59365,1996-08-20, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
평은,1996-05-28,1,590055,1,46340,59932,1996-05-28, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
평은,1996-05-28,2,590086,2,46340,59933,1996-05-28, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
평은,1996-05-28,3,590086,2,46340,59933,1996-05-28, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
평은,1996-06-07,1,590064,1,48466,59453,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
평은,1996-06-07,2,590088,2,48466,59454,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
평은,1996-06-07,3,590055,3,48466,59452,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
평은,1996-06-08,1,590055,1,48905,59525,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
평은,1996-06-08,2,590088,2,48905,59526,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
평은,1998-03-27,1,959062,1,42369,59222,1998-03-27, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
평은,1998-03-27,2,959062,2,42369,59222,1998-03-27, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
평은,1998-03-27,3,959062,3,42369,59222,1998-03-27, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
평은,1998-03-27,4,959062,4,42369,59222,1998-03-27, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
안동,1996-03-11,1,583059,1,48016,59579,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
안동,1996-04-28,1,582089,1,49136,59101,1996-04-28, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
안동,1996-04-28,2,583327,2,49136,59103,1996-04-28, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
안동,1996-04-28,3,580549,4,49374,59121,1996-04-28, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
안동,1996-04-28,4,581165,5,49374,59122,1996-04-28, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
안동,1996-04-28,5,582301,6,49374,59123,1996-04-28, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
안동,1996-04-28,6,582777,7,49374,59124,1996-04-28, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
안동,1996-04-28,7,580050,8,49374,59120,1996-04-28, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
안동,1996-04-29,1,580309,1,49566,59171,1996-04-29, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
안동,1996-04-29,1,581818,2,49566,59172,1996-04-29, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
안동,1996-04-29,1,581962,3,49566,59173,1996-04-29, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
안동,1996-04-29,1,582524,4,49566,59174,1996-04-29, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
안동,1996-04-29,1,583569,5,49566,59175,1996-04-29, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
운산,1996-11-27,1,581114,1,43771,58599,1996-11-26,09:58,1996-11-27,07:00,18500,2011-12-08 18:18,2011-12-08 18:18
운산,1996-11-27,2,581114,2,43771,58599,1996-11-26,09:58,1996-11-27,07:00,18500,2011-12-08 18:18,2011-12-08 18:18
운산,1996-11-27,3,580229,3,43771,58605,, ,, ,18500,2011-12-08 18:18,2011-12-08 18:18
운산,1996-11-27,4,580433,4,43771,58589,, ,, ,18500,2011-12-08 18:18,2011-12-08 18:18
운산,1996-11-27,5,580816,5,43771,58593,, ,, ,18500,2011-12-08 18:18,2011-12-08 18:18
운산,1996-11-27,6,581624,6,43771,58601,, ,, ,18500,2011-12-08 18:18,2011-12-08 18:18
운산,1996-11-27,7,580343,7,43771,58588,, ,, ,18500,2011-12-08 18:18,2011-12-08 18:18
운산,1996-11-27,8,580141,8,43771,58585,, ,, ,18500,2011-12-08 18:18,2011-12-08 18:18
서대전,1996-01-29,1,293255,3,22906,22869,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
서대전,1997-07-23,1,650512,1,28457,23884,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
서대전,2002-09-18,1,583905,1,23829,23740,, ,2002-09-18,13:00,21400,2011-12-08 18:18,2011-12-08 18:18
가수원,1996-04-24,1,761503,1,25300,23641,1996-04-24, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
가수원,1996-04-24,2,761769,2,25300,23642,1996-04-24, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
가수원,1996-04-24,2,761808,3,25300,23643,1996-04-24, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
논산,1996-05-10,2,291044,1,25811,23818,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
강경,1996-09-03,1,291558,1,29407,22842,1996-09-03, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
함열,1999-05-12,1,1,1,32735,0,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
함열,1999-05-12,2,1,2,32736,0,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
함열,1999-05-12,3,1,3,32741,0,1999-05-12,09:11,, ,0,2011-12-08 18:18,2011-12-08 18:18
함열,2003-02-18,1,590261,1,32928,33176,2003-02-18, ,2003-02-15,09:15,21400,2011-12-08 18:18,2011-12-08 18:18
함열,2003-02-18,1,590362,2,32928,33177,2003-02-18, ,2003-02-15,09:15,21400,2011-12-08 18:18,2011-12-08 18:18
문수,2009-08-13,1,20652,1,44828,59726,2009-08-13,10:58,2009-08-13,11:00,24700,2011-12-08 18:18,2011-12-08 18:18
익산,1996-11-05,1,761511,1,35527,33459,1996-11-05,14:05,1996-11-05,10:00,18500,2011-12-08 18:18,2011-12-08 18:18
익산,2000-11-11,1,20423,1,38469,32649,2000-11-11, ,2000-11-11,10:00,20400,2011-12-08 18:18,2011-12-08 18:18
신태인,1998-01-19,1,580256,1,32601,33947,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신태인,1998-01-19,1,583236,2,32601,33948,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신태인,1998-01-19,1,584040,3,32601,33949,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신태인,1998-03-04,1,291312,1,34821,33306,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
정읍,2000-01-17,3,293393,1,39332,27577,2000-01-17, ,2000-01-17,06:55,19100,2011-12-08 18:18,2011-12-08 18:18
정읍,2003-04-01,1,71086,1,13785,16772,2003-04-01, ,2003-03-31,15:00,21400,2011-12-08 18:18,2011-12-08 18:18
정읍,2003-04-01,1,71282,2,13785,16775,2003-04-01, ,2003-03-31,15:00,21400,2011-12-08 18:18,2011-12-08 18:18
정읍,2003-04-01,1,71285,3,13785,16776,2003-04-01, ,2003-03-31,15:00,21400,2011-12-08 18:18,2011-12-08 18:18
천원,1996-04-11,1,761273,1,34274,31815,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
천원,2002-10-02,1,71066,1,24193,22666,2002-10-02, ,2002-10-02,11:10,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2002-10-02,1,71079,2,24193,22667,2002-10-02, ,2002-10-02,11:10,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2002-10-02,1,71162,3,24193,22668,2002-10-02, ,2002-10-02,11:10,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2002-10-28,1,71011,1,48054,59377,2002-10-28, ,2002-10-28,12:20,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2002-10-28,1,763157,2,48054,59378,2002-10-28, ,2002-10-28,12:20,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2002-10-28,1,763180,3,48054,59379,2002-10-28, ,2002-10-28,12:20,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2002-10-28,1,763190,4,48054,59380,2002-10-28, ,2002-10-28,12:20,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2003-03-28,1,71232,1,35304,33085,2003-03-28, ,2003-03-28,12:00,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2003-03-28,1,71235,2,35304,33086,2003-03-28, ,2003-03-28,12:00,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2003-03-28,1,71255,3,35304,33087,2003-03-28, ,2003-03-28,12:00,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2003-03-28,1,71277,4,35304,33088,2003-03-28, ,2003-03-28,12:00,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2003-03-28,2,71042,5,35427,33558,2003-03-28, ,2003-03-28,12:00,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2003-03-28,2,71251,6,35427,33559,2003-03-28, ,2003-03-28,12:00,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2003-03-28,3,71042,5,35427,33558,2003-03-28, ,2003-03-28,12:00,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2003-03-28,3,71251,6,35427,33559,2003-03-28, ,2003-03-28,12:00,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2003-03-28,4,71042,5,35427,33558,2003-03-28, ,2003-03-28,12:00,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2003-03-28,4,71251,6,35427,33559,2003-03-28, ,2003-03-28,12:00,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2003-03-28,5,71042,5,35427,33558,2003-03-28, ,2003-03-28,12:00,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2003-03-28,5,71251,6,35427,33559,2003-03-28, ,2003-03-28,12:00,21400,2011-12-08 18:18,2011-12-08 18:18
천원,2003-05-04,1,71101,1,46521,59648,2003-05-04, ,2003-05-04,10:01,21400,2011-12-08 18:18,2011-12-08 18:18
장성,1995-12-21,1,290586,1,33612,31521,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
장성,1995-12-23,1,291437,1,33734,31555,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
장성,1995-12-23,2,291437,1,33734,31555,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
장성,1995-12-23,3,291437,1,33734,31555,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
장성,1995-12-23,4,291437,1,33734,31555,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
장성,1995-12-23,5,291437,1,33734,31555,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
장성,1995-12-23,6,291437,1,33734,31555,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
장성,1997-12-22,1,291597,2,30973,32547,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
장성,1997-12-22,3,291597,1,30973,32547,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
장성,1997-12-22,4,291597,1,30973,32547,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
장성,1997-12-22,6,293297,3,31017,32599,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
장성,1998-01-20,1,292035,1,32709,33967,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
임곡,1997-07-02,2,760032,1,30039,33888,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
임곡,1997-07-02,3,760032,1,30039,33888,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
임곡,1997-07-30,2,761399,2,33157,32435,1997-07-30, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
임곡,1997-07-30,3,761826,3,33160,32436,1997-07-30, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
임곡,1997-10-28,1,760346,1,37853,31557,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
임곡,1998-03-26,1,761646,2,36041,31768,1998-03-26, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
임곡,1999-06-07,1,761183,1,35322,32691,1999-06-07,12:44,1999-06-07,09:00,19100,2011-12-08 18:18,2011-12-08 18:18
임곡,2001-08-17,3,976822,1,36330,32037,, ,2001-08-17,13:20,20400,2011-12-08 18:18,2011-12-08 18:18
임곡,2001-08-17,3,976920,2,36330,32038,, ,2001-08-17,13:20,20400,2011-12-08 18:18,2011-12-08 18:18
송정리,1996-08-23,1,761441,1,37493,32445,1996-08-23, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
송정리,1997-10-11,1,760892,1,36820,33702,1997-10-11, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
송정리,1997-10-11,2,761396,2,36820,33703,1997-10-11, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
송정리,1997-10-11,3,761733,3,36820,33706,1997-10-11, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
송정리,1997-10-11,4,761399,4,36820,33704,1997-10-11, ,1997-10-11,08:30,19100,2011-12-08 18:18,2011-12-08 18:18
송정리,1997-10-11,5,761530,5,36820,33705,1997-10-11, ,1997-10-11,08:30,19100,2011-12-08 18:18,2011-12-08 18:18
송정리,2000-09-01,2,590318,1,34280,32804,2000-09-01, ,2000-09-01,09:37,20400,2011-12-08 18:18,2011-12-08 18:18
송정리,2000-09-01,3,590201,2,34280,32800,2000-09-01, ,2000-09-01,09:37,20400,2011-12-08 18:18,2011-12-08 18:18
장성,2004-01-09,2,763155,2,32936,31106,, ,2004-01-09,15:00,22500,2011-12-08 18:18,2011-12-08 18:18
오송,2006-12-06,1,999999,1,25228,23738,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
오송,2010-01-18,1,999991,1,30154,22742,, ,2010-01-18,14:02,24700,2011-12-08 18:18,2011-12-08 18:18
오송,2010-01-18,1,999992,2,30154,22743,, ,2010-01-18,14:02,24700,2011-12-08 18:18,2011-12-08 18:18
오송,2010-01-18,1,999993,3,30154,22744,, ,2010-01-18,14:02,24700,2011-12-08 18:18,2011-12-08 18:18
오송,2010-01-18,1,999994,4,30154,22745,, ,2010-01-18,14:02,24700,2011-12-08 18:18,2011-12-08 18:18
송정리,2000-09-01,4,590256,3,34280,32801,2000-09-01, ,2000-09-01,09:37,20400,2011-12-08 18:18,2011-12-08 18:18
송정리,2000-09-01,5,590285,4,34280,32802,2000-09-01, ,2000-09-01,09:37,20400,2011-12-08 18:18,2011-12-08 18:18
송정리,2000-09-01,6,590287,5,34280,32803,2000-09-01, ,2000-09-01,09:37,20400,2011-12-08 18:18,2011-12-08 18:18
나주,1999-07-28,1,590023,1,38691,32528,1999-07-28, ,1999-07-28,08:30,19100,2011-12-08 18:18,2011-12-08 18:18
나주,1999-07-28,1,590328,2,38691,32533,1999-07-28, ,1999-07-28,08:30,19100,2011-12-08 18:18,2011-12-08 18:18
나주,1999-07-28,1,590342,3,38691,32535,1999-07-28, ,1999-07-28,08:30,19100,2011-12-08 18:18,2011-12-08 18:18
나주,2002-03-18,2,20776,1,11269,15930,2002-03-18, ,2002-03-18,09:15,20400,2011-12-08 18:18,2011-12-08 18:18
나주,2002-04-27,2,20459,1,13807,16038,2002-04-27, ,2002-04-27,09:00,21400,2011-12-08 18:18,2011-12-08 18:18
무안,2001-07-04,1,71100,2,57895,66152,2001-07-04, ,2001-07-03,11:05,20400,2011-12-08 18:18,2011-12-08 18:18
무안,2001-07-04,2,761839,3,57895,66156,2001-07-04, ,2001-07-03,11:05,20400,2011-12-08 18:18,2011-12-08 18:18
무안,2001-07-04,3,71143,4,57895,66154,2001-07-04, ,2001-07-03,11:05,20400,2011-12-08 18:18,2011-12-08 18:18
무안,2001-07-04,4,71085,6,57895,66135,2001-07-04, ,2001-07-03,11:05,20400,2011-12-08 18:18,2011-12-08 18:18
무안,2001-07-04,5,71152,7,57895,66155,2001-07-04, ,2001-07-03,11:05,20400,2011-12-08 18:18,2011-12-08 18:18
무안,2001-07-04,6,71105,8,57895,66153,2001-07-04, ,2001-07-03,11:05,20400,2011-12-08 18:18,2011-12-08 18:18
목포,1997-01-06,3,291039,1,31030,32846,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
동익산,1995-12-13,1,760236,1,32959,30736,1995-12-13,00:08,, ,800,2011-12-08 18:18,2011-12-08 18:18
동익산,1995-12-13,1,760393,2,32959,30737,1995-12-13,00:08,, ,800,2011-12-08 18:18,2011-12-08 18:18
동익산,1995-12-29,1,760637,1,34507,30885,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
동익산,1995-12-29,1,760645,2,34507,30886,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
동익산,1995-12-29,1,760646,3,34507,30887,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
동익산,1995-12-29,1,760650,4,34507,30888,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
동익산,1996-06-23,1,976294,5,30683,30884,1996-06-23, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
동익산,1996-06-23,2,976715,7,30683,30886,1996-06-23, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
동익산,1996-06-23,3,976803,8,30683,30887,1996-06-23, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
동익산,1996-06-23,4,976820,9,30683,30888,1996-06-23, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
동익산,1997-10-27,1,760789,1,37714,30781,1997-10-27, ,1997-10-27,09:26,19100,2011-12-08 18:18,2011-12-08 18:18
동익산,2001-06-15,1,5,1,32005,0,2001-06-15,13:09,, ,0,2011-12-08 18:18,2011-12-08 18:18
동익산,2003-06-17,1,975216,1,30716,30964,2003-06-17,11:17,2003-06-17,19:50,21400,2011-12-08 18:18,2011-12-08 18:18
동익산,2003-08-21,1,70384,1,34324,30906,2003-08-21,09:37,2003-08-21,20:20,21400,2011-12-08 18:18,2011-12-08 18:18
동익산,2003-08-21,2,70566,2,34324,30907,2003-08-21,09:37,2003-08-21,20:20,21400,2011-12-08 18:18,2011-12-08 18:18
동익산,2003-08-21,3,70567,3,34324,30908,2003-08-21,09:37,2003-08-21,20:20,21400,2011-12-08 18:18,2011-12-08 18:18
동익산,2003-08-21,4,70678,4,34324,30909,2003-08-21,09:37,2003-08-21,20:20,21400,2011-12-08 18:18,2011-12-08 18:18
동익산,2003-10-29,1,70171,1,38778,30951,2003-10-29,11:49,2003-10-29,19:20,21400,2011-12-08 18:18,2011-12-08 18:18
동익산,2003-10-29,2,70171,1,38778,30951,2003-10-29,11:49,2003-10-29,19:20,21400,2011-12-08 18:18,2011-12-08 18:18
동익산,2003-10-29,3,70171,1,38778,30951,2003-10-29,11:49,2003-10-29,19:20,21400,2011-12-08 18:18,2011-12-08 18:18
동익산,2003-10-29,4,70171,1,38778,30951,2003-10-29,11:49,2003-10-29,19:20,21400,2011-12-08 18:18,2011-12-08 18:18
삼례,1997-06-24,1,761842,1,38067,33318,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
동산,1997-04-02,1,975032,2,37057,30534,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
동산,1997-07-09,1,760268,1,30474,30473,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
동산,1997-07-09,1,760393,2,30474,30474,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
동산,1997-07-09,1,976089,3,30474,30475,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
동산,1997-07-09,1,976242,4,30474,30476,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
동산,1997-07-09,1,976831,5,30474,30477,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
임실,1995-12-11,1,761533,1,53325,60552,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
임실,1995-12-11,1,761562,2,53325,60554,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
남원,1997-08-18,2,291069,1,32963,33485,1997-08-18, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
곡성,1996-03-08,4,582436,2,30886,33601,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
곡성,1996-03-08,5,583829,3,30886,33602,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
곡성,1998-01-31,4,761284,1,32933,31192,1998-01-31, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
곡성,1998-01-31,5,761467,2,32933,31193,1998-01-31, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
곡성,1998-01-31,6,761651,3,32933,31194,1998-01-31, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
곡성,1998-01-31,7,761716,4,32933,31195,1998-01-31, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
곡성,1998-01-31,8,761820,5,32935,31196,1998-01-31, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
곡성,2001-06-26,1,590318,3,32638,32014,, ,2001-06-25,09:00,20400,2011-12-08 18:18,2011-12-08 18:18
괴목,1996-07-04,1,581613,1,30950,32236,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
괴목,1996-07-04,2,581613,2,30950,32236,1996-07-04, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
괴목,1998-06-23,1,2,1,30600,0,1998-06-23,16:28,, ,0,2011-12-08 18:18,2011-12-08 18:18
순천,1996-05-06,1,290548,1,36601,32582,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
동익산,2004-02-26,1,770044,1,35702,30927,2004-02-26,11:02,2004-02-26,12:41,22500,2011-12-08 18:18,2011-12-08 18:18
동익산,2004-05-28,1,70267,1,31296,30757,2004-05-28, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
동익산,2004-05-28,2,974113,2,31296,30760,2004-05-28, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
동익산,2004-05-28,3,974113,2,31296,30760,2004-05-28, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
동익산,2004-07-13,1,976112,1,34012,31030,2004-07-13,11:30,2004-07-13,19:15,22500,2011-12-08 18:18,2011-12-08 18:18
동익산,2004-07-13,2,976324,2,34012,31031,2004-07-13,11:30,2004-07-13,19:15,22500,2011-12-08 18:18,2011-12-08 18:18
순천,1996-05-06,2,290548,1,36601,32582,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
순천,1996-05-06,3,290548,1,36601,32582,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
순천,1996-08-12,1,760667,1,36875,32065,1996-08-12,12:01,1996-08-12,10:00,18500,2011-12-08 18:18,2011-12-08 18:18
